RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y);Trace 2  (X);Trace 2  (Y);Trace 3  (X);Trace 3  (Y);Trace 4  (X);Trace 4  (Y);Trace 5  (X);Trace 5  (Y);Trace 6  (X);Trace 6  (Y);Trace 7 Už asi 7. (X);Trace 7 Už asi 7. (Y);Trace 8 Už asi 7. (X);Trace 8 Už asi 7. (Y);Trace 9 Už asi 7. (X);Trace 9 Už asi 7. (Y);Trace 10 Už asi 7. (X);Trace 10 Už asi 7. (Y);Trace 11 Už asi 11. (X);Trace 11 Už asi 11. (Y)
;;;;;;147280000,0000;19,8198;147280000,0000;20,0883;147280000,0000;19,9541;147280000,0000;21,0238;147280000,0000;18,5040;147280000,0000;19,2850;147280000,0000;20,0883;147280000,0000;20,0883;147280000,0000;19,2850;147280000,0000;19,8198;147280000,0000;20,4869
;;;;;;147320000,0000;20,6222;147320000,0000;20,2215;147320000,0000;19,2860;147320000,0000;19,2860;147320000,0000;19,5545;147320000,0000;20,3558;147320000,0000;19,1538;147320000,0000;19,6887;147320000,0000;19,2860;147320000,0000;19,9551;147320000,0000;18,7633
;;;;;;147360000,0000;20,0904;147360000,0000;19,1548;147360000,0000;20,4890;147360000,0000;19,8219;147360000,0000;20,0904;147360000,0000;19,1548;147360000,0000;19,2870;147360000,0000;20,3568;147360000,0000;18,5061;147360000,0000;18,6342;147360000,0000;19,6897
;;;;;;147400000,0000;19,1559;147400000,0000;20,0914;147400000,0000;21,0269;147400000,0000;18,3790;147400000,0000;19,8229;147400000,0000;19,2881;147400000,0000;19,0217;147400000,0000;18,7654;147400000,0000;19,1559;147400000,0000;20,7585;147400000,0000;18,7654
;;;;;;147440000,0000;19,5575;147440000,0000;19,1569;147440000,0000;18,8945;147440000,0000;18,7664;147440000,0000;20,6253;147440000,0000;21,5892;147440000,0000;20,0924;147440000,0000;18,7664;147440000,0000;19,2891;147440000,0000;19,4233;147440000,0000;19,0227
;;;;;;147480000,0000;19,8249;147480000,0000;18,6372;147480000,0000;19,2901;147480000,0000;18,7674;147480000,0000;19,4243;147480000,0000;19,8249;147480000,0000;19,2901;147480000,0000;18,8955;147480000,0000;19,4243;147480000,0000;19,9592;147480000,0000;19,9592
;;;;;;147520000,0000;20,6272;147520000,0000;20,0944;147520000,0000;19,5595;147520000,0000;18,7684;147520000,0000;19,4253;147520000,0000;20,8936;147520000,0000;19,8259;147520000,0000;21,0299;147520000,0000;19,5595;147520000,0000;19,0246;147520000,0000;19,8259
;;;;;;147560000,0000;18,8975;147560000,0000;19,6947;147560000,0000;19,6947;147560000,0000;19,4262;147560000,0000;20,7624;147560000,0000;19,4262;147560000,0000;20,4939;147560000,0000;18,7693;147560000,0000;19,0256;147560000,0000;19,5605;147560000,0000;19,5605
;;;;;;147600000,0000;19,8278;147600000,0000;20,0963;147600000,0000;19,4272;147600000,0000;19,0265;147600000,0000;18,7703;147600000,0000;19,5614;147600000,0000;19,5614;147600000,0000;19,0265;147600000,0000;19,0265;147600000,0000;19,5614;147600000,0000;19,0265
;;;;;;147640000,0000;20,2294;147640000,0000;20,7643;147640000,0000;18,8993;147640000,0000;19,0275;147640000,0000;20,3636;147640000,0000;19,5623;147640000,0000;19,0275;147640000,0000;19,1617;147640000,0000;19,5623;147640000,0000;20,3636;147640000,0000;20,3636
;;;;;;147680000,0000;19,9639;147680000,0000;19,2948;147680000,0000;19,8297;147680000,0000;19,4290;147680000,0000;20,2303;147680000,0000;19,5633;147680000,0000;19,9639;147680000,0000;18,7721;147680000,0000;19,5633;147680000,0000;19,8297;147680000,0000;20,0981
;;;;;;147720000,0000;19,1635;147720000,0000;19,5642;147720000,0000;19,8306;147720000,0000;19,0293;147720000,0000;20,6319;147720000,0000;20,0990;147720000,0000;19,4299;147720000,0000;18,9012;147720000,0000;20,6319;147720000,0000;19,6984;147720000,0000;19,6984
;;;;;;147760000,0000;19,1644;147760000,0000;19,9657;147760000,0000;19,9657;147760000,0000;19,9657;147760000,0000;19,0302;147760000,0000;20,4985;147760000,0000;19,2966;147760000,0000;20,0999;147760000,0000;19,1644;147760000,0000;19,6993;147760000,0000;19,0302
;;;;;;147800000,0000;19,1653;147800000,0000;20,4994;147800000,0000;20,1008;147800000,0000;19,2974;147800000,0000;20,3672;147800000,0000;19,9666;147800000,0000;18,7748;147800000,0000;20,1008;147800000,0000;19,0310;147800000,0000;20,4994;147800000,0000;19,8323
;;;;;;147840000,0000;19,7010;147840000,0000;19,1661;147840000,0000;20,3680;147840000,0000;20,3680;147840000,0000;20,2338;147840000,0000;19,8332;147840000,0000;20,5002;147840000,0000;19,0319;147840000,0000;21,7368;147840000,0000;19,8332;147840000,0000;20,7687
;;;;;;147880000,0000;19,2991;147880000,0000;18,5182;147880000,0000;19,7018;147880000,0000;18,5182;147880000,0000;19,0327;147880000,0000;20,3689;147880000,0000;19,7018;147880000,0000;19,5676;147880000,0000;19,9682;147880000,0000;20,2346;147880000,0000;19,2991
;;;;;;147920000,0000;19,9690;147920000,0000;19,2999;147920000,0000;19,1677;147920000,0000;19,8348;147920000,0000;19,9690;147920000,0000;19,4342;147920000,0000;20,2355;147920000,0000;20,1033;147920000,0000;20,2355;147920000,0000;19,4342;147920000,0000;19,2999
;;;;;;147960000,0000;19,5692;147960000,0000;19,7034;147960000,0000;18,7781;147960000,0000;20,2363;147960000,0000;20,1041;147960000,0000;18,6479;147960000,0000;20,6369;147960000,0000;19,9698;147960000,0000;19,7034;147960000,0000;20,6369;147960000,0000;18,9062
;;;;;;148000000,0000;19,0351;148000000,0000;19,7042;148000000,0000;19,4357;148000000,0000;19,8364;148000000,0000;19,8364;148000000,0000;20,1048;148000000,0000;19,8364;148000000,0000;19,7042;148000000,0000;18,5206;148000000,0000;20,2370;148000000,0000;20,6377
;;;;;;148040000,0000;18,9077;148040000,0000;19,1701;148040000,0000;19,1701;148040000,0000;19,0359;148040000,0000;19,5707;148040000,0000;19,0359;148040000,0000;19,3023;148040000,0000;19,0359;148040000,0000;19,8371;148040000,0000;19,0359;148040000,0000;19,3023
;;;;;;148080000,0000;19,4372;148080000,0000;20,2385;148080000,0000;19,5715;148080000,0000;19,0366;148080000,0000;19,0366;148080000,0000;20,5050;148080000,0000;19,3030;148080000,0000;20,1063;148080000,0000;18,2658;148080000,0000;19,9721;148080000,0000;21,1822
;;;;;;148120000,0000;19,0373;148120000,0000;19,1715;148120000,0000;19,5722;148120000,0000;20,3735;148120000,0000;19,5722;148120000,0000;19,5722;148120000,0000;18,7811;148120000,0000;19,3037;148120000,0000;19,8386;148120000,0000;19,8386;148120000,0000;19,7064
;;;;;;148160000,0000;20,5064;148160000,0000;20,6406;148160000,0000;18,9099;148160000,0000;18,5235;148160000,0000;18,9099;148160000,0000;19,7071;148160000,0000;19,8393;148160000,0000;19,0380;148160000,0000;18,7818;148160000,0000;19,5729;148160000,0000;18,9099
;;;;;;148200000,0000;20,9077;148200000,0000;19,3051;148200000,0000;19,5736;148200000,0000;19,4393;148200000,0000;19,1729;148200000,0000;20,1084;148200000,0000;19,4393;148200000,0000;19,4393;148200000,0000;19,1729;148200000,0000;20,2406;148200000,0000;19,5736
;;;;;;148240000,0000;20,3755;148240000,0000;19,5742;148240000,0000;21,8846;148240000,0000;19,1736;148240000,0000;19,7085;148240000,0000;19,4400;148240000,0000;19,3058;148240000,0000;20,3755;148240000,0000;19,8406;148240000,0000;19,1736;148240000,0000;20,5077
;;;;;;148280000,0000;19,5749;148280000,0000;18,6536;148280000,0000;19,7091;148280000,0000;19,3064;148280000,0000;20,3762;148280000,0000;19,1742;148280000,0000;19,5749;148280000,0000;20,1097;148280000,0000;19,1742;148280000,0000;19,1742;148280000,0000;19,4406
;;;;;;148320000,0000;19,0406;148320000,0000;20,2425;148320000,0000;19,9761;148320000,0000;19,8419;148320000,0000;19,9761;148320000,0000;19,0406;148320000,0000;20,1104;148320000,0000;19,8419;148320000,0000;19,3070;148320000,0000;19,1748;148320000,0000;19,5755
;;;;;;148360000,0000;19,7103;148360000,0000;19,1754;148360000,0000;19,3076;148360000,0000;20,2431;148360000,0000;19,4418;148360000,0000;19,7103;148360000,0000;20,2431;148360000,0000;19,7103;148360000,0000;19,5761;148360000,0000;20,3774;148360000,0000;19,8425
;;;;;;148400000,0000;19,8431;148400000,0000;22,0273;148400000,0000;19,3082;148400000,0000;19,4424;148400000,0000;19,8431;148400000,0000;20,2437;148400000,0000;20,2437;148400000,0000;19,9773;148400000,0000;20,2437;148400000,0000;19,7109;148400000,0000;19,5767
;;;;;;148440000,0000;19,8436;148440000,0000;19,3087;148440000,0000;21,8875;148440000,0000;19,0423;148440000,0000;19,1766;148440000,0000;20,1121;148440000,0000;19,4430;148440000,0000;19,8436;148440000,0000;19,3087;148440000,0000;21,6089;148440000,0000;18,7861
;;;;;;148480000,0000;20,3790;148480000,0000;19,9784;148480000,0000;19,9784;148480000,0000;20,1126;148480000,0000;18,6564;148480000,0000;18,9147;148480000,0000;20,2448;148480000,0000;18,7866;148480000,0000;19,1771;148480000,0000;20,5112;148480000,0000;19,1771
;;;;;;148520000,0000;19,8447;148520000,0000;19,8447;148520000,0000;19,1776;148520000,0000;20,1131;148520000,0000;19,0434;148520000,0000;19,9789;148520000,0000;20,2453;148520000,0000;19,9789;148520000,0000;19,8447;148520000,0000;20,1131;148520000,0000;21,3293
;;;;;;148560000,0000;18,7876;148560000,0000;19,5787;148560000,0000;19,8451;148560000,0000;19,0438;148560000,0000;18,5293;148560000,0000;19,0438;148560000,0000;19,4445;148560000,0000;19,4445;148560000,0000;19,8451;148560000,0000;19,3103;148560000,0000;18,6574
;;;;;;148600000,0000;21,0496;148600000,0000;19,7134;148600000,0000;18,4016;148600000,0000;20,9133;148600000,0000;19,3107;148600000,0000;20,1141;148600000,0000;19,5792;148600000,0000;19,8456;148600000,0000;19,8456;148600000,0000;19,3107;148600000,0000;19,7134
;;;;;;148640000,0000;19,7138;148640000,0000;19,4454;148640000,0000;19,3112;148640000,0000;19,0447;148640000,0000;18,7885;148640000,0000;20,3809;148640000,0000;19,9803;148640000,0000;19,0447;148640000,0000;20,1145;148640000,0000;19,7138;148640000,0000;19,9803
;;;;;;148680000,0000;19,8464;148680000,0000;19,7142;148680000,0000;19,1794;148680000,0000;18,5306;148680000,0000;20,3813;148680000,0000;19,9807;148680000,0000;19,1794;148680000,0000;19,9807;148680000,0000;19,5800;148680000,0000;19,1794;148680000,0000;19,4458
;;;;;;148720000,0000;19,8468;148720000,0000;19,4462;148720000,0000;19,3120;148720000,0000;19,0455;148720000,0000;19,0455;148720000,0000;19,7146;148720000,0000;19,5804;148720000,0000;19,5804;148720000,0000;20,1153;148720000,0000;19,8468;148720000,0000;19,5804
;;;;;;148760000,0000;20,3821;148760000,0000;19,7150;148760000,0000;19,4465;148760000,0000;20,2478;148760000,0000;19,4465;148760000,0000;19,8472;148760000,0000;19,5808;148760000,0000;19,5808;148760000,0000;19,8472;148760000,0000;19,4465;148760000,0000;19,5808
;;;;;;148800000,0000;19,5811;148800000,0000;19,5811;148800000,0000;20,3824;148800000,0000;19,1805;148800000,0000;19,5811;148800000,0000;20,2482;148800000,0000;19,9818;148800000,0000;20,9152;148800000,0000;20,1160;148800000,0000;21,8914;148800000,0000;20,2482
;;;;;;148840000,0000;19,5814;148840000,0000;19,5814;148840000,0000;19,7156;148840000,0000;19,5814;148840000,0000;19,4472;148840000,0000;19,1808;148840000,0000;20,7833;148840000,0000;20,5149;148840000,0000;20,5149;148840000,0000;19,1808;148840000,0000;19,5814
;;;;;;148880000,0000;20,3830;148880000,0000;20,2487;148880000,0000;20,1166;148880000,0000;19,1810;148880000,0000;20,1166;148880000,0000;19,9823;148880000,0000;19,7159;148880000,0000;20,5152;148880000,0000;19,0468;148880000,0000;19,3132;148880000,0000;19,8481
;;;;;;148920000,0000;19,4477;148920000,0000;18,6606;148920000,0000;19,0471;148920000,0000;19,3135;148920000,0000;19,1813;148920000,0000;19,5819;148920000,0000;20,2490;148920000,0000;18,6606;148920000,0000;20,1168;148920000,0000;19,1813;148920000,0000;19,5819
;;;;;;148960000,0000;19,9828;148960000,0000;19,4479;148960000,0000;18,9192;148960000,0000;19,4479;148960000,0000;18,0182;148960000,0000;18,7910;148960000,0000;21,3332;148960000,0000;19,1815;148960000,0000;20,9163;148960000,0000;20,5156;148960000,0000;19,7164
;;;;;;149000000,0000;19,3139;149000000,0000;19,8488;149000000,0000;20,9165;149000000,0000;20,9165;149000000,0000;21,7523;149000000,0000;19,4481;149000000,0000;20,1172;149000000,0000;20,9165;149000000,0000;18,7912;149000000,0000;19,5824;149000000,0000;19,1817
;;;;;;149040000,0000;19,8489;149040000,0000;19,3141;149040000,0000;20,1174;149040000,0000;19,4483;149040000,0000;19,9832;149040000,0000;19,0476;149040000,0000;18,9195;149040000,0000;21,0529;149040000,0000;20,2496;149040000,0000;19,1819;149040000,0000;20,1174
;;;;;;149080000,0000;19,9833;149080000,0000;19,4484;149080000,0000;19,4484;149080000,0000;21,4740;149080000,0000;19,3142;149080000,0000;20,5161;149080000,0000;19,0478;149080000,0000;20,3839;149080000,0000;19,4484;149080000,0000;20,5161;149080000,0000;21,4740
;;;;;;149120000,0000;20,3840;149120000,0000;20,3840;149120000,0000;19,8492;149120000,0000;19,0479;149120000,0000;19,4485;149120000,0000;20,6505;149120000,0000;20,2498;149120000,0000;20,9169;149120000,0000;19,7170;149120000,0000;20,1176;149120000,0000;20,1176
;;;;;;149160000,0000;20,1177;149160000,0000;20,1177;149160000,0000;19,7170;149160000,0000;20,1177;149160000,0000;18,7917;149160000,0000;20,1177;149160000,0000;20,1177;149160000,0000;19,3144;149160000,0000;19,8492;149160000,0000;21,1935;149160000,0000;19,0479
;;;;;;149200000,0000;20,5163;149200000,0000;19,5829;149200000,0000;20,1177;149200000,0000;19,8493;149200000,0000;19,3144;149200000,0000;19,8493;149200000,0000;19,5829;149200000,0000;19,5829;149200000,0000;20,3841;149200000,0000;18,5334;149200000,0000;18,9199
;;;;;;149240000,0000;19,7171;149240000,0000;20,9170;149240000,0000;19,7171;149240000,0000;19,1822;149240000,0000;18,4053;149240000,0000;21,7529;149240000,0000;19,7171;149240000,0000;20,2499;149240000,0000;19,0480;149240000,0000;20,2499;149240000,0000;20,5163
;;;;;;149280000,0000;18,7917;149280000,0000;20,3841;149280000,0000;19,5828;149280000,0000;20,6506;149280000,0000;20,3841;149280000,0000;20,9170;149280000,0000;20,2499;149280000,0000;19,4486;149280000,0000;19,9835;149280000,0000;20,1177;149280000,0000;19,8493
;;;;;;149320000,0000;19,4485;149320000,0000;19,8492;149320000,0000;19,4485;149320000,0000;20,7847;149320000,0000;19,7170;149320000,0000;19,9834;149320000,0000;19,1821;149320000,0000;19,4485;149320000,0000;19,1821;149320000,0000;20,2498;149320000,0000;19,3143
;;;;;;149360000,0000;20,1175;149360000,0000;20,9168;149360000,0000;19,9833;149360000,0000;19,3142;149360000,0000;20,1175;149360000,0000;19,8491;149360000,0000;19,0478;149360000,0000;20,7846;149360000,0000;19,3142;149360000,0000;19,3142;149360000,0000;20,5162
;;;;;;149400000,0000;19,3141;149400000,0000;20,7845;149400000,0000;19,8490;149400000,0000;20,5160;149400000,0000;20,3838;149400000,0000;20,6503;149400000,0000;20,9167;149400000,0000;19,9832;149400000,0000;19,0477;149400000,0000;19,1819;149400000,0000;19,7168
;;;;;;149440000,0000;19,1817;149440000,0000;19,5824;149440000,0000;19,3139;149440000,0000;19,5824;149440000,0000;19,3139;149440000,0000;18,9194;149440000,0000;18,5330;149440000,0000;20,1172;149440000,0000;19,5824;149440000,0000;19,5824;149440000,0000;18,6611
;;;;;;149480000,0000;19,4479;149480000,0000;20,1170;149480000,0000;20,1170;149480000,0000;20,6499;149480000,0000;19,5822;149480000,0000;20,7841;149480000,0000;19,3137;149480000,0000;18,7910;149480000,0000;19,9828;149480000,0000;19,8486;149480000,0000;19,3137
;;;;;;149520000,0000;19,8483;149520000,0000;20,2490;149520000,0000;18,9189;149520000,0000;19,5819;149520000,0000;19,3135;149520000,0000;19,5819;149520000,0000;19,0470;149520000,0000;20,5154;149520000,0000;19,7161;149520000,0000;19,5819;149520000,0000;19,3135
;;;;;;149560000,0000;19,8481;149560000,0000;19,9823;149560000,0000;21,7516;149560000,0000;19,3132;149560000,0000;19,3132;149560000,0000;19,5816;149560000,0000;20,1165;149560000,0000;20,5151;149560000,0000;19,5816;149560000,0000;19,1810;149560000,0000;19,7159
;;;;;;149600000,0000;19,9820;149600000,0000;19,5813;149600000,0000;19,8477;149600000,0000;19,4471;149600000,0000;19,9820;149600000,0000;19,5813;149600000,0000;20,2484;149600000,0000;19,0464;149600000,0000;19,5813;149600000,0000;19,8477;149600000,0000;19,5813
;;;;;;149640000,0000;20,2480;149640000,0000;19,8474;149640000,0000;20,5144;149640000,0000;20,1158;149640000,0000;20,2480;149640000,0000;20,1158;149640000,0000;20,6487;149640000,0000;20,2480;149640000,0000;19,5809;149640000,0000;20,2480;149640000,0000;18,9179
;;;;;;149680000,0000;19,9812;149680000,0000;19,7148;149680000,0000;20,1154;149680000,0000;18,9175;149680000,0000;19,3121;149680000,0000;18,2749;149680000,0000;19,5805;149680000,0000;20,5140;149680000,0000;19,1799;149680000,0000;20,2476;149680000,0000;20,1154
;;;;;;149720000,0000;20,3814;149720000,0000;20,6478;149720000,0000;18,7890;149720000,0000;21,4715;149720000,0000;19,0452;149720000,0000;19,8465;149720000,0000;20,5136;149720000,0000;19,7143;149720000,0000;20,6478;149720000,0000;19,7143;149720000,0000;19,1794
;;;;;;149760000,0000;20,2467;149760000,0000;19,4454;149760000,0000;19,7138;149760000,0000;19,0447;149760000,0000;19,7138;149760000,0000;19,7138;149760000,0000;19,5796;149760000,0000;19,1790;149760000,0000;19,1790;149760000,0000;19,8460;149760000,0000;19,5796
;;;;;;149800000,0000;19,4448;149800000,0000;19,0442;149800000,0000;20,1139;149800000,0000;20,6468;149800000,0000;19,8455;149800000,0000;19,1784;149800000,0000;19,3106;149800000,0000;19,7133;149800000,0000;20,5126;149800000,0000;19,5791;149800000,0000;19,1784
;;;;;;149840000,0000;19,8449;149840000,0000;19,1778;149840000,0000;19,5785;149840000,0000;19,8449;149840000,0000;20,6462;149840000,0000;20,1134;149840000,0000;21,7485;149840000,0000;20,5120;149840000,0000;20,1134;149840000,0000;19,0436;149840000,0000;19,5785
;;;;;;149880000,0000;19,1772;149880000,0000;19,5779;149880000,0000;19,8443;149880000,0000;20,9120;149880000,0000;19,5779;149880000,0000;19,4436;149880000,0000;20,3792;149880000,0000;19,3094;149880000,0000;20,6456;149880000,0000;20,1127;149880000,0000;19,0430
;;;;;;149920000,0000;19,7114;149920000,0000;19,9778;149920000,0000;19,0423;149920000,0000;20,5107;149920000,0000;20,6449;149920000,0000;20,1121;149920000,0000;20,7791;149920000,0000;19,0423;149920000,0000;19,3087;149920000,0000;20,5107;149920000,0000;20,9113
;;;;;;149960000,0000;19,8436;149960000,0000;19,4429;149960000,0000;20,3785;149960000,0000;19,9778;149960000,0000;20,5107;149960000,0000;20,2442;149960000,0000;20,1121;149960000,0000;19,7114;149960000,0000;18,9142;149960000,0000;19,8436;149960000,0000;19,8436
;;;;;;150000000,0000;20,1106;150000000,0000;19,8421;150000000,0000;19,1750;150000000,0000;20,2428;150000000,0000;19,5757;150000000,0000;21,6074;150000000,0000;19,1750;150000000,0000;19,4415;150000000,0000;19,9763;150000000,0000;19,8421;150000000,0000;19,8421
;;;;;;150000000,0000;20,3770;150000000,0000;19,3072;150000000,0000;20,1106;150000000,0000;19,8421;150000000,0000;19,8421;150000000,0000;20,5092;150000000,0000;19,8421;150000000,0000;19,8421;150000000,0000;20,9098;150000000,0000;20,5092;150000000,0000;20,2428
;;;;;;150040000,0000;20,7768;150040000,0000;21,3259;150040000,0000;19,8413;150040000,0000;20,9090;150040000,0000;19,0400;150040000,0000;19,3064;150040000,0000;21,3259;150040000,0000;19,7091;150040000,0000;20,1097;150040000,0000;19,3064;150040000,0000;19,4406
;;;;;;150080000,0000;21,1847;150080000,0000;18,9110;150080000,0000;20,1089;150080000,0000;19,7082;150080000,0000;19,5740;150080000,0000;19,7082;150080000,0000;21,3250;150080000,0000;20,6417;150080000,0000;19,8404;150080000,0000;19,1733;150080000,0000;19,5740
;;;;;;150120000,0000;19,8395;150120000,0000;19,3046;150120000,0000;20,2401;150120000,0000;20,3744;150120000,0000;20,1079;150120000,0000;20,7750;150120000,0000;18,7819;150120000,0000;19,7073;150120000,0000;19,5731;150120000,0000;19,5731;150120000,0000;19,8395
;;;;;;150160000,0000;19,5721;150160000,0000;19,5721;150160000,0000;19,7063;150160000,0000;19,5721;150160000,0000;19,5721;150160000,0000;20,9062;150160000,0000;18,5227;150160000,0000;19,3036;150160000,0000;19,7063;150160000,0000;19,1714;150160000,0000;18,7810
;;;;;;150200000,0000;19,5711;150200000,0000;20,3724;150200000,0000;20,1059;150200000,0000;19,5711;150200000,0000;19,0362;150200000,0000;19,0362;150200000,0000;18,9081;150200000,0000;19,3026;150200000,0000;18,9081;150200000,0000;19,4368;150200000,0000;20,6388
;;;;;;150240000,0000;19,3016;150240000,0000;19,9707;150240000,0000;19,8364;150240000,0000;19,3016;150240000,0000;19,5700;150240000,0000;19,3016;150240000,0000;20,1049;150240000,0000;19,7042;150240000,0000;19,4358;150240000,0000;18,7789;150240000,0000;19,3016
