RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y);Trace 2  (X);Trace 2  (Y)
;;;;;;172280000,0000;20,1545;172280000,0000;19,8759
;;;;;;172320000,0000;20,0146;172320000,0000;20,0146
;;;;;;172360000,0000;19,3154;172360000,0000;19,7323
;;;;;;172400000,0000;19,7307;172400000,0000;18,6468
;;;;;;172440000,0000;19,5888;172440000,0000;20,4287
;;;;;;172480000,0000;19,5872;172480000,0000;19,5872
;;;;;;172520000,0000;20,4255;172520000,0000;21,5095
;;;;;;172560000,0000;20,8307;172560000,0000;19,5840
;;;;;;172600000,0000;19,0394;172600000,0000;18,9052
;;;;;;172640000,0000;21,3705;172640000,0000;20,4207
;;;;;;172680000,0000;19,8599;172680000,0000;20,6896
;;;;;;172720000,0000;21,0948;172720000,0000;21,7720
;;;;;;172760000,0000;19,9970;172760000,0000;21,7704
;;;;;;172800000,0000;22,3118;172800000,0000;25,9726
;;;;;;172840000,0000;25,0578;172840000,0000;24,4009
;;;;;;172880000,0000;20,9542;172880000,0000;19,5712
;;;;;;172920000,0000;20,2692;172920000,0000;20,2692
;;;;;;172960000,0000;20,1273;172960000,0000;19,5680
;;;;;;173000000,0000;21,0836;173000000,0000;19,4261
;;;;;;173040000,0000;20,1241;173040000,0000;20,1241
;;;;;;173080000,0000;18,7538;173080000,0000;21,2166
;;;;;;173120000,0000;20,9446;173120000,0000;19,4213
;;;;;;173160000,0000;19,4197;173160000,0000;19,0170
;;;;;;173200000,0000;20,6688;173200000,0000;19,6987
;;;;;;173240000,0000;19,8375;173240000,0000;20,6672
;;;;;;173280000,0000;19,4149;173280000,0000;19,0122
;;;;;;173320000,0000;19,8343;173320000,0000;19,9746
;;;;;;173360000,0000;19,1432;173360000,0000;20,2516
;;;;;;173400000,0000;19,0074;173400000,0000;18,6068
;;;;;;173440000,0000;19,8295;173440000,0000;19,6891
;;;;;;173480000,0000;19,2706;173480000,0000;19,9682
;;;;;;173520000,0000;19,9666;173520000,0000;18,6020
;;;;;;173560000,0000;19,2674;173560000,0000;19,0010
;;;;;;173600000,0000;19,1336;173600000,0000;18,5988
;;;;;;173640000,0000;19,2642;173640000,0000;19,2642
;;;;;;173680000,0000;20,0985;173680000,0000;19,9602
;;;;;;173720000,0000;19,2610;173720000,0000;18,3275
;;;;;;173760000,0000;19,2594;173760000,0000;18,9930
;;;;;;173800000,0000;20,6448;173800000,0000;19,2578
;;;;;;173840000,0000;20,7795;173840000,0000;18,1885
;;;;;;173880000,0000;19,1224;173880000,0000;18,1869
;;;;;;173920000,0000;20,0889;173920000,0000;18,9866
;;;;;;173960000,0000;18,4522;173960000,0000;18,8508
;;;;;;174000000,0000;19,3861;174000000,0000;19,5264
;;;;;;174040000,0000;18,9818;174040000,0000;18,8476
;;;;;;174080000,0000;19,8039;174080000,0000;18,7138
;;;;;;174120000,0000;19,1128;174120000,0000;17,9109
;;;;;;174160000,0000;19,9410;174160000,0000;20,6304
;;;;;;174200000,0000;20,6288;174200000,0000;20,9014
;;;;;;174240000,0000;21,1702;174240000,0000;20,8998
;;;;;;174280000,0000;18,7058;174280000,0000;19,2386
;;;;;;174320000,0000;18,8364;174320000,0000;18,5700
;;;;;;174360000,0000;19,3717;174360000,0000;21,1654
;;;;;;174400000,0000;20,0697;174400000,0000;18,1661
;;;;;;174440000,0000;19,3685;174440000,0000;18,6994
;;;;;;174480000,0000;17,8965;174480000,0000;19,2306
;;;;;;174520000,0000;19,5056;174520000,0000;18,8284
;;;;;;174560000,0000;20,0633;174560000,0000;18,5603
;;;;;;174600000,0000;18,4266;174600000,0000;18,9594
;;;;;;174640000,0000;18,2907;174640000,0000;20,3407
;;;;;;174680000,0000;19,3589;174680000,0000;18,0227
;;;;;;174720000,0000;18,2875;174720000,0000;17,7527
;;;;;;174760000,0000;19,7767;174760000,0000;18,6866
;;;;;;174800000,0000;19,6347;174800000,0000;18,8172
;;;;;;174840000,0000;18,1485;174840000,0000;18,8156
;;;;;;174880000,0000;18,9482;174880000,0000;19,4912
;;;;;;174920000,0000;19,3493;174920000,0000;17,8789
;;;;;;174960000,0000;18,6786;174960000,0000;19,0792
;;;;;;175000000,0000;18,4106;175000000,0000;17,4750
;;;;;;175040000,0000;18,4090;175040000,0000;19,6251
;;;;;;175080000,0000;18,9402;175080000,0000;18,5396
;;;;;;175120000,0000;18,0051;175120000,0000;18,2715
;;;;;;175160000,0000;18,5364;175160000,0000;17,4686
;;;;;;175200000,0000;19,6187;175200000,0000;19,2018
;;;;;;175240000,0000;18,9338;175240000,0000;19,4768
;;;;;;175280000,0000;17,8645;175280000,0000;17,8645
;;;;;;175320000,0000;19,4736;175320000,0000;18,3978
;;;;;;175360000,0000;17,9955;175360000,0000;18,6626
;;;;;;175400000,0000;18,3946;175400000,0000;19,1938
;;;;;;175440000,0000;18,6594;175440000,0000;18,6594
;;;;;;175480000,0000;18,5236;175480000,0000;17,8565
;;;;;;175520000,0000;18,3898;175520000,0000;19,1890
;;;;;;175560000,0000;18,7868;175560000,0000;18,6546
;;;;;;175600000,0000;19,1858;175600000,0000;19,1858
;;;;;;175640000,0000;18,3850;175640000,0000;19,3205
;;;;;;175680000,0000;19,0504;175680000,0000;19,5995
;;;;;;175720000,0000;19,4576;175720000,0000;18,3818
;;;;;;175760000,0000;18,3802;175760000,0000;19,0472
;;;;;;175800000,0000;18,1101;175800000,0000;18,9114
;;;;;;175840000,0000;19,1762;175840000,0000;18,9098
;;;;;;175880000,0000;18,3754;175880000,0000;18,7740
;;;;;;175920000,0000;18,3738;175920000,0000;19,3093
;;;;;;175960000,0000;19,8690;175960000,0000;18,6386
;;;;;;176000000,0000;18,9034;176000000,0000;17,9699
;;;;;;176040000,0000;18,1005;176040000,0000;18,3690
;;;;;;176080000,0000;19,7239;176080000,0000;18,0989
;;;;;;176120000,0000;18,0973;176120000,0000;18,3658
;;;;;;176160000,0000;19,2997;176160000,0000;18,2299
;;;;;;176200000,0000;18,3626;176200000,0000;21,0918
;;;;;;176240000,0000;18,7596;176240000,0000;18,2267
;;;;;;176280000,0000;19,4352;176280000,0000;18,8922
;;;;;;176320000,0000;19,1570;176320000,0000;19,1570
;;;;;;176360000,0000;18,8890;176360000,0000;20,1316
;;;;;;176400000,0000;20,2703;176400000,0000;19,1538
;;;;;;176440000,0000;19,4288;176440000,0000;18,3530
;;;;;;176480000,0000;18,8842;176480000,0000;18,3514
;;;;;;176520000,0000;19,9849;176520000,0000;18,6162
;;;;;;176560000,0000;19,1474;176560000,0000;18,6146
;;;;;;176600000,0000;19,5627;176600000,0000;18,6130
;;;;;;176640000,0000;18,8778;176640000,0000;18,7436
;;;;;;176680000,0000;18,7420;176680000,0000;20,3954
;;;;;;176720000,0000;20,2575;176720000,0000;19,0088
;;;;;;176760000,0000;18,4724;176760000,0000;19,5563
;;;;;;176800000,0000;18,8714;176800000,0000;19,4144
;;;;;;176840000,0000;18,8698;176840000,0000;19,4128
;;;;;;176880000,0000;18,4676;176880000,0000;20,7942
;;;;;;176920000,0000;18,3338;176920000,0000;19,6903
;;;;;;176960000,0000;19,8290;176960000,0000;19,9673
;;;;;;177000000,0000;19,8274;177000000,0000;18,3306
;;;;;;177040000,0000;19,1282;177040000,0000;18,4612
;;;;;;177080000,0000;18,4595;177080000,0000;19,1266
;;;;;;177120000,0000;19,5419;177120000,0000;19,8226
;;;;;;177160000,0000;18,9912;177160000,0000;19,5403
;;;;;;177200000,0000;19,8194;177200000,0000;20,2383
;;;;;;177240000,0000;21,0502;177240000,0000;21,1865
;;;;;;177280000,0000;19,2549;177280000,0000;19,2549
;;;;;;177320000,0000;19,8146;177320000,0000;20,7766
;;;;;;177360000,0000;18,9832;177360000,0000;20,2319
;;;;;;177400000,0000;19,6711;177400000,0000;18,4468
;;;;;;177440000,0000;18,5794;177440000,0000;18,8458
;;;;;;177480000,0000;18,7100;177480000,0000;18,9784
;;;;;;177520000,0000;18,9768;177520000,0000;18,4420
;;;;;;177560000,0000;18,3082;177560000,0000;19,2437
;;;;;;177600000,0000;18,5730;177600000,0000;19,2421
;;;;;;177640000,0000;19,1042;177640000,0000;18,0365
;;;;;;177680000,0000;18,8362;177680000,0000;18,5698
;;;;;;177720000,0000;19,3776;177720000,0000;20,4880
;;;;;;177760000,0000;19,9353;177760000,0000;19,0994
;;;;;;177800000,0000;20,2143;177800000,0000;20,2143
;;;;;;177840000,0000;19,2325;177840000,0000;18,5634
;;;;;;177880000,0000;18,4276;177880000,0000;18,9624
;;;;;;177920000,0000;18,5602;177920000,0000;19,3696
;;;;;;177960000,0000;18,8250;177960000,0000;18,0237
;;;;;;178000000,0000;18,5570;178000000,0000;19,3664
;;;;;;178040000,0000;19,3648;178040000,0000;18,8218
;;;;;;178080000,0000;18,6860;178080000,0000;19,6439
;;;;;;178120000,0000;18,2858;178120000,0000;18,1515
;;;;;;178160000,0000;18,9512;178160000,0000;19,2197
;;;;;;178200000,0000;18,6812;178200000,0000;19,2181
;;;;;;178240000,0000;18,9480;178240000,0000;18,8138
;;;;;;178280000,0000;18,0109;178280000,0000;19,2149
;;;;;;178320000,0000;18,5442;178320000,0000;20,0532
;;;;;;178360000,0000;19,9113;178360000,0000;18,6748
;;;;;;178400000,0000;20,0500;178400000,0000;20,7334
;;;;;;178440000,0000;19,3488;178440000,0000;19,6295
;;;;;;178480000,0000;19,7682;178480000,0000;19,6279
;;;;;;178520000,0000;18,9368;178520000,0000;19,7666
;;;;;;178560000,0000;19,0674;178560000,0000;21,4022
;;;;;;178600000,0000;18,9336;178600000,0000;18,7994
;;;;;;178640000,0000;21,2647;178640000,0000;19,4811
;;;;;;178680000,0000;20,0388;178680000,0000;19,0626
;;;;;;178720000,0000;19,3376;178720000,0000;19,1973
;;;;;;178760000,0000;19,0594;178760000,0000;19,0594
;;;;;;178800000,0000;20,5811;178800000,0000;19,6151
;;;;;;178840000,0000;19,6135;178840000,0000;20,3090
;;;;;;178880000,0000;20,0308;178880000,0000;19,8905
;;;;;;178920000,0000;20,0292;178920000,0000;19,3296
;;;;;;178960000,0000;19,6087;178960000,0000;20,3042
;;;;;;179000000,0000;19,8857;179000000,0000;18,9176
;;;;;;179040000,0000;19,6055;179040000,0000;18,5154
;;;;;;179080000,0000;19,0466;179080000,0000;17,9789
;;;;;;179120000,0000;19,7426;179120000,0000;19,4619
;;;;;;179160000,0000;17,9757;179160000,0000;19,4603
;;;;;;179200000,0000;18,6412;179200000,0000;17,9741
;;;;;;179240000,0000;18,5074;179240000,0000;19,8761
;;;;;;179280000,0000;19,1749;179280000,0000;18,7722
;;;;;;179320000,0000;18,9048;179320000,0000;18,3699
;;;;;;179360000,0000;17,9677;179360000,0000;20,1519
;;;;;;179400000,0000;18,7674;179400000,0000;18,9016
;;;;;;179440000,0000;19,0322;179440000,0000;19,3088
;;;;;;179480000,0000;19,0306;179480000,0000;19,4475
;;;;;;179520000,0000;19,0290;179520000,0000;19,3056
;;;;;;179560000,0000;18,8952;179560000,0000;20,0036
;;;;;;179600000,0000;19,5831;179600000,0000;19,5831
;;;;;;179640000,0000;19,7218;179640000,0000;21,4952
;;;;;;179680000,0000;18,3556;179680000,0000;22,7098
;;;;;;179720000,0000;19,9972;179720000,0000;20,5443
;;;;;;179760000,0000;19,4363;179760000,0000;23,7438
;;;;;;179800000,0000;19,8537;179800000,0000;21,3526
;;;;;;179840000,0000;19,8521;179840000,0000;23,6145
;;;;;;179880000,0000;21,3494;179880000,0000;24,2495
;;;;;;179920000,0000;19,7106;179920000,0000;26,4647
;;;;;;179960000,0000;23,8639;179960000,0000;28,8344
;;;;;;180000000,0000;21,2103;180000000,0000;27,9014
;;;;;;180040000,0000;25,4222;180040000,0000;29,6158
;;;;;;180080000,0000;23,8583;180080000,0000;27,3665
;;;;;;180120000,0000;21,2043;180120000,0000;25,4182
;;;;;;180160000,0000;20,6612;180160000,0000;27,2302
;;;;;;180200000,0000;21,4706;180200000,0000;24,2345
;;;;;;180240000,0000;20,9275;180240000,0000;22,5504
;;;;;;180280000,0000;20,9254;180280000,0000;22,9530
;;;;;;180320000,0000;19,8291;180320000,0000;21,1937
;;;;;;180360000,0000;19,8270;180360000,0000;22,2756
;;;;;;180400000,0000;19,9651;180400000,0000;20,6485
;;;;;;180440000,0000;20,5100;180440000,0000;20,9167
;;;;;;180480000,0000;20,1011;180480000,0000;19,5418
;;;;;;180520000,0000;19,5396;180520000,0000;20,3693
;;;;;;180560000,0000;20,7738;180560000,0000;20,9101
;;;;;;180600000,0000;19,6754;180600000,0000;19,8137
;;;;;;180640000,0000;19,5328;180640000,0000;19,5328
;;;;;;180680000,0000;21,1738;180680000,0000;20,3603
;;;;;;180720000,0000;20,7648;180720000,0000;19,2476
;;;;;;180760000,0000;20,0852;180760000,0000;20,6282
;;;;;;180800000,0000;20,3534;180800000,0000;19,9426
;;;;;;180840000,0000;21,9781;180840000,0000;21,0303
;;;;;;180880000,0000;21,0280;180880000,0000;20,2145
;;;;;;180920000,0000;21,0257;180920000,0000;21,1599
;;;;;;180960000,0000;22,9147;180960000,0000;19,7929
;;;;;;181000000,0000;20,8846;181000000,0000;19,7905
;;;;;;181040000,0000;20,0688;181040000,0000;20,2050
;;;;;;181080000,0000;22,2343;181080000,0000;19,7857
;;;;;;181120000,0000;21,0137;181120000,0000;20,7412
;;;;;;181160000,0000;21,9590;181160000,0000;22,3637
;;;;;;181200000,0000;23,5409;181200000,0000;22,4955
;;;;;;181240000,0000;24,5695;181240000,0000;24,4373
;;;;;;181280000,0000;24,0424;181280000,0000;23,4099
;;;;;;181320000,0000;24,8270;181320000,0000;23,9138
;;;;;;181360000,0000;24,1676;181360000,0000;24,1676
;;;;;;181400000,0000;24,0350;181400000,0000;24,5597
;;;;;;181440000,0000;25,3422;181440000,0000;23,5261
;;;;;;181480000,0000;25,3397;181480000,0000;23,6497
;;;;;;181520000,0000;25,2070;181520000,0000;24,1576
;;;;;;181560000,0000;26,2438;181560000,0000;25,0744
;;;;;;181600000,0000;25,4623;181600000,0000;25,0719
;;;;;;181640000,0000;26,1086;181640000,0000;26,3669
;;;;;;181680000,0000;25,3271;181680000,0000;24,8044
;;;;;;181720000,0000;26,2337;181720000,0000;24,9341
;;;;;;181760000,0000;25,1919;181760000,0000;24,9315
;;;;;;181800000,0000;24,7968;181800000,0000;25,8381
;;;;;;181840000,0000;24,9264;181840000,0000;26,0958
;;;;;;181880000,0000;25,3144;181880000,0000;25,1842
;;;;;;181920000,0000;25,4420;181920000,0000;25,1816
;;;;;;181960000,0000;25,6997;181960000,0000;23,8734
;;;;;;182000000,0000;24,7840;182000000,0000;24,3894
;;;;;;182040000,0000;25,0438;182040000,0000;23,9943
;;;;;;182080000,0000;24,6487;182080000,0000;23,4854
;;;;;;182120000,0000;24,2515;182120000,0000;24,7762
;;;;;;182160000,0000;23,4802;182160000,0000;23,6063
;;;;;;182200000,0000;24,2464;182200000,0000;23,7318
;;;;;;182240000,0000;24,1116;182240000,0000;23,4750
;;;;;;182280000,0000;24,1090;182280000,0000;22,8318
;;;;;;182320000,0000;24,6331;182320000,0000;23,9762
;;;;;;182360000,0000;24,6305;182360000,0000;23,5933
;;;;;;182400000,0000;24,4957;182400000,0000;23,9710
;;;;;;182440000,0000;24,4931;182440000,0000;24,2308
;;;;;;182480000,0000;25,2756;182480000,0000;23,4594
;;;;;;182520000,0000;24,6201;182520000,0000;24,2256
;;;;;;182560000,0000;25,0100;182560000,0000;24,2230
;;;;;;182600000,0000;24,3505;182600000,0000;24,0882
;;;;;;182640000,0000;23,8293;182640000,0000;24,4801
;;;;;;182680000,0000;23,5725;182680000,0000;23,5725
;;;;;;182720000,0000;21,9938;182720000,0000;22,3985
;;;;;;182760000,0000;22,1274;182760000,0000;22,3959
;;;;;;182800000,0000;23,0604;182800000,0000;22,1248
;;;;;;182840000,0000;24,4672;182840000,0000;25,2522
;;;;;;182880000,0000;28,9225;182880000,0000;32,3881
;;;;;;182920000,0000;33,8355;182920000,0000;34,3480
;;;;;;182960000,0000;33,8329;182960000,0000;34,8539
;;;;;;183000000,0000;32,7586;183000000,0000;34,9815
;;;;;;183040000,0000;32,5038;183040000,0000;34,3403
;;;;;;183080000,0000;35,5051;183080000,0000;35,3729
;;;;;;183120000,0000;34,0809;183120000,0000;36,1615
;;;;;;183160000,0000;33,8201;183160000,0000;34,0784
;;;;;;183200000,0000;31,7330;183200000,0000;34,2019
;;;;;;183240000,0000;32,2388;183240000,0000;31,3481
;;;;;;183280000,0000;30,1964;183280000,0000;29,9382
;;;;;;183320000,0000;27,2999;183320000,0000;30,8366
;;;;;;183360000,0000;30,1914;183360000,0000;33,5369
;;;;;;183400000,0000;33,1296;183400000,0000;34,8258
;;;;;;183440000,0000;34,5691;183440000,0000;37,0563
;;;;;;183480000,0000;35,7441;183480000,0000;38,6259
;;;;;;183520000,0000;37,8506;183520000,0000;39,7745
;;;;;;183560000,0000;37,5816;183560000,0000;39,3896
;;;;;;183600000,0000;37,8456;183600000,0000;39,5153
;;;;;;183640000,0000;37,9712;183640000,0000;40,6436
;;;;;;183680000,0000;40,0167;183680000,0000;40,7672
;;;;;;183720000,0000;39,1255;183720000,0000;40,6386
;;;;;;183760000,0000;41,2504;183760000,0000;41,7385
;;;;;;183800000,0000;41,7360;183800000,0000;42,5922
;;;;;;183840000,0000;40,8794;183840000,0000;41,1235
;;;;;;183880000,0000;40,6289;183880000,0000;41,4871
;;;;;;183920000,0000;39,1134;183920000,0000;40,3763
;;;;;;183960000,0000;38,7266;183960000,0000;39,7475
;;;;;;184000000,0000;37,0220;184000000,0000;38,0795
;;;;;;184040000,0000;36,7552;184040000,0000;37,9470
;;;;;;184080000,0000;35,4431;184080000,0000;37,0172
;;;;;;184120000,0000;35,9695;184120000,0000;37,4155
;;;;;;184160000,0000;37,1467;184160000,0000;36,8803
;;;;;;184200000,0000;36,6156;184200000,0000;38,0677
;;;;;;184240000,0000;34,1383;184240000,0000;35,6981
;;;;;;184280000,0000;33,2106;184280000,0000;35,2993
;;;;;;184320000,0000;33,2083;184320000,0000;34,9004
;;;;;;184360000,0000;35,2947;184360000,0000;36,2160
;;;;;;184400000,0000;35,6890;184400000,0000;37,7980
;;;;;;184440000,0000;33,8727;184440000,0000;34,6353
;;;;;;184480000,0000;29,8660;184480000,0000;29,9941
;;;;;;184520000,0000;28,2917;184520000,0000;28,2917
;;;;;;184560000,0000;33,4654;184560000,0000;34,7568
;;;;;;184600000,0000;39,8390;184600000,0000;41,3236
;;;;;;184640000,0000;43,4670;184640000,0000;44,6568
;;;;;;184680000,0000;45,2892;184680000,0000;46,6660
;;;;;;184720000,0000;45,5433;184720000,0000;45,7995
;;;;;;184760000,0000;46,6618;184760000,0000;48,2887
;;;;;;184800000,0000;45,4109;184800000,0000;46,1675
;;;;;;184840000,0000;45,5370;184840000,0000;47,4121
;;;;;;184880000,0000;47,1578;184880000,0000;47,2839
;;;;;;184920000,0000;46,5314;184920000,0000;46,7775
;;;;;;184960000,0000;46,2813;184960000,0000;47,9083
;;;;;;185000000,0000;46,1573;185000000,0000;46,7735
;;;;;;185040000,0000;46,6474;185040000,0000;46,1553
;;;;;;185080000,0000;45,1405;185080000,0000;46,8956
;;;;;;185120000,0000;45,3947;185120000,0000;45,7791
;;;;;;185160000,0000;47,0177;185160000,0000;45,5209
;;;;;;185200000,0000;46,0233;185200000,0000;44,5061
;;;;;;185240000,0000;45,2607;185240000,0000;44,7482
;;;;;;185280000,0000;44,7462;185280000,0000;44,7462
;;;;;;185320000,0000;46,2635;185320000,0000;45,5130
;;;;;;185360000,0000;44,7423;185360000,0000;45,6392
;;;;;;185400000,0000;46,1376;185400000,0000;45,5091
;;;;;;185440000,0000;45,5072;185440000,0000;45,2510
;;;;;;185480000,0000;44,7365;185480000,0000;46,0097
;;;;;;185520000,0000;45,5034;185520000,0000;46,8741
;;;;;;185560000,0000;46,0058;185560000,0000;45,7577
;;;;;;185600000,0000;46,2500;185600000,0000;46,4981
;;;;;;185640000,0000;44,6069;185640000,0000;46,7423
;;;;;;185680000,0000;44,2389;185680000,0000;45,6239
;;;;;;185720000,0000;44,6031;185720000,0000;46,7385
;;;;;;185760000,0000;43,7491;185760000,0000;47,1149
;;;;;;185800000,0000;44,2333;185800000,0000;45,7464
;;;;;;185840000,0000;43,1820;185840000,0000;44,1094
;;;;;;185880000,0000;44,7176;185880000,0000;43,5177
;;;;;;185920000,0000;43,5159;185920000,0000;43,7416
;;;;;;185960000,0000;42,9507;185960000,0000;43,2903
;;;;;;186000000,0000;42,8370;186000000,0000;43,2885
;;;;;;186040000,0000;41,4969;186040000,0000;43,0609
;;;;;;186080000,0000;43,0590;186080000,0000;41,9832
;;;;;;186120000,0000;41,1272;186120000,0000;40,7611
;;;;;;186160000,0000;37,5765;186160000,0000;36,9114
;;;;;;186200000,0000;32,3317;186200000,0000;31,3168
;;;;;;186240000,0000;27,5424;186240000,0000;27,6767
;;;;;;186280000,0000;24,8032;186280000,0000;23,7538
;;;;;;186320000,0000;22,7392;186320000,0000;22,3345
;;;;;;186360000,0000;21,6595;186360000,0000;22,1985
;;;;;;186400000,0000;22,1967;186400000,0000;21,2510
;;;;;;186440000,0000;20,5720;186440000,0000;20,7083
;;;;;;186480000,0000;21,9247;186480000,0000;22,1932
;;;;;;186520000,0000;21,9229;186520000,0000;21,2457
;;;;;;186560000,0000;20,2962;186560000,0000;20,8372
;;;;;;186600000,0000;21,5127;186600000,0000;20,5650
;;;;;;186640000,0000;21,6472;186640000,0000;20,8337
;;;;;;186680000,0000;22,0502;186680000,0000;21,3730
;;;;;;186720000,0000;21,5075;186720000,0000;21,1007
;;;;;;186760000,0000;20,0150;186760000,0000;21,2353
;;;;;;186800000,0000;20,4201;186800000,0000;21,3678
;;;;;;186840000,0000;20,0116;186840000,0000;21,2319
;;;;;;186880000,0000;21,9074;186880000,0000;20,4166
;;;;;;186920000,0000;20,4150;186920000,0000;20,5512
;;;;;;186960000,0000;19,5957;186960000,0000;22,1725
;;;;;;187000000,0000;20,9526;187000000,0000;20,8183
;;;;;;187040000,0000;19,5923;187040000,0000;20,4099
;;;;;;187080000,0000;20,2740;187080000,0000;20,2740
;;;;;;187120000,0000;19,7293;187120000,0000;20,8133
;;;;;;187160000,0000;19,1684;187160000,0000;20,5412
;;;;;;187200000,0000;20,9442;187200000,0000;20,1328
;;;;;;187240000,0000;20,2674;187240000,0000;20,6741
;;;;;;187280000,0000;20,4000;187280000,0000;21,6202
;;;;;;187320000,0000;21,2118;187320000,0000;19,7211
;;;;;;187360000,0000;19,5792;187360000,0000;22,2901
;;;;;;187400000,0000;19,9884;187400000,0000;21,6153
;;;;;;187440000,0000;19,2973;187440000,0000;21,2070
;;;;;;187480000,0000;20,5281;187480000,0000;20,7986
;;;;;;187520000,0000;20,9313;187520000,0000;21,0675
;;;;;;187560000,0000;22,4184;187560000,0000;20,1182
;;;;;;187600000,0000;20,3871;187600000,0000;21,0643
;;;;;;187640000,0000;20,9265;187640000,0000;20,7923
;;;;;;187680000,0000;20,9249;187680000,0000;20,3839
;;;;;;187720000,0000;20,7891;187720000,0000;20,9234
;;;;;;187760000,0000;21,4648;187760000,0000;21,7353
;;;;;;187800000,0000;23,1838;187800000,0000;20,7860
;;;;;;187840000,0000;21,0550;187840000,0000;21,1912
;;;;;;187880000,0000;21,4602;187880000,0000;22,0011
;;;;;;187920000,0000;21,0519;187920000,0000;22,2681
;;;;;;187960000,0000;21,7276;187960000,0000;22,2665
;;;;;;188000000,0000;21,3193;188000000,0000;21,5918
;;;;;;188040000,0000;21,4540;188040000,0000;21,3178
;;;;;;188080000,0000;22,3982;188080000,0000;20,7753
;;;;;;188120000,0000;20,7738;188120000,0000;20,7738
;;;;;;188160000,0000;20,7723;188160000,0000;21,0428
;;;;;;188200000,0000;22,2575;188200000,0000;21,1776
;;;;;;188240000,0000;21,0398;188240000,0000;22,7888
;;;;;;188280000,0000;22,2545;188280000,0000;21,0383
;;;;;;188320000,0000;21,0369;188320000,0000;22,1188
;;;;;;188360000,0000;22,2516;188360000,0000;21,4421
;;;;;;188400000,0000;21,5770;188400000,0000;21,3044
